619, 5176245, 0, 0, 0
1249, 6833168, 0, 0, 0
1999, 6828032, 0, 0, 0
2619, 6827767, 0, 0, 0
3249, 6829379, 0, 0, 0
3999, 6819840, 0, 0, 0
4620, 6825017, 0, 0, 0
5249, 6822868, 0, 0, 0
5999, 6830762, 0, 0, 0
6620, 6834911, 0, 0, 0
7249, 6835363, 0, 0, 0
7999, 6834858, 0, 0, 0
8621, 6818983, 0, 0, 0
9249, 6823949, 0, 0, 0
9999, 6836224, 0, 0, 0
10622, 6827215, 0, 0, 0
11249, 6815234, 0, 0, 0
11999, 6818474, 0, 0, 0
12622, 6817900, 0, 0, 0
13249, 6816867, 0, 0, 0
13999, 6832128, 0, 0, 0
14623, 6831049, 0, 0, 0
15249, 6834300, 0, 0, 0
15999, 6828032, 0, 0, 0
16623, 6820102, 0, 0, 0
17249, 6822849, 0, 0, 0
18000, 6817109, 0, 0, 0
18624, 6826666, 0, 0, 0
19249, 6840320, 0, 0, 0
19999, 6837589, 0, 0, 0
20624, 6835404, 0, 0, 0
21249, 6835404, 0, 0, 0
21999, 6833046, 0, 0, 0
22625, 6835936, 0, 0, 0
23249, 6838153, 0, 0, 0
23999, 6837589, 0, 0, 0
24625, 6844115, 0, 0, 0
25249, 6835980, 0, 0, 0
25999, 6829397, 0, 0, 0
26626, 6834832, 0, 0, 0
27249, 6831049, 0, 0, 0
27999, 6829397, 0, 0, 0
28626, 6839732, 0, 0, 0
29249, 6838739, 0, 0, 0
29999, 6832128, 0, 0, 0
30627, 6822318, 0, 0, 0
31249, 6842032, 0, 0, 0
31999, 6833493, 0, 0, 0
32628, 6838624, 0, 0, 0
33249, 6838209, 0, 0, 0
33999, 6833493, 0, 0, 0
34628, 6832635, 0, 0, 0
35249, 6828315, 0, 0, 0
36000, 6832128, 0, 0, 0
36629, 6839147, 0, 0, 0
37249, 6829419, 0, 0, 0
37999, 6832128, 0, 0, 0
38629, 6828292, 0, 0, 0
39249, 6837677, 0, 0, 0
39999, 6833046, 0, 0, 0
40630, 6838567, 0, 0, 0
41249, 6830526, 0, 0, 0
41999, 6834858, 0, 0, 0
42630, 6835321, 0, 0, 0
43249, 6828872, 0, 0, 0
43999, 6833046, 0, 0, 0
44631, 6837468, 0, 0, 0
45249, 6834951, 0, 0, 0
45999, 6829397, 0, 0, 0
46631, 6839088, 0, 0, 0
47249, 6839390, 0, 0, 0
47999, 6833493, 0, 0, 0
48632, 6834755, 0, 0, 0
49249, 6837730, 0, 0, 0
49999, 6829397, 0, 0, 0
50633, 6833137, 0, 0, 0
51249, 6838857, 0, 0, 0
51999, 6828032, 0, 0, 0
52633, 6836895, 0, 0, 0
53249, 6837194, 0, 0, 0
53999, 6838954, 0, 0, 0
54634, 6835280, 0, 0, 0
55249, 6839986, 0, 0, 0
55999, 6833493, 0, 0, 0
56634, 6834192, 0, 0, 0
57249, 6828331, 0, 0, 0
58000, 6830762, 0, 0, 0
58635, 6837417, 0, 0, 0
59249, 6829446, 0, 0, 0
59999, 6837589, 0, 0, 0
60635, 6831496, 0, 0, 0
61249, 6839452, 0, 0, 0
61999, 6835781, 0, 0, 0
62636, 6825594, 0, 0, 0
63249, 6827223, 0, 0, 0
63999, 6837589, 0, 0, 0
64636, 6833632, 0, 0, 0
65249, 6833359, 0, 0, 0
65999, 6837589, 0, 0, 0
66637, 6834156, 0, 0, 0
67249, 6824993, 0, 0, 0
67999, 6825301, 0, 0, 0
68637, 6837366, 0, 0, 0
69249, 6844543, 0, 0, 0
69999, 6829397, 0, 0, 0
70638, 6823461, 0, 0, 0
71249, 6832811, 0, 0, 0
71999, 6834858, 0, 0, 0
72639, 6834679, 0, 0, 0
73249, 6832262, 0, 0, 0
73999, 6833493, 0, 0, 0
74639, 6830400, 0, 0, 0
75249, 6835619, 0, 0, 0
76000, 6833493, 0, 0, 0
76640, 6835200, 0, 0, 0
77249, 6840118, 0, 0, 0
77999, 6830762, 0, 0, 0
78640, 6830926, 0, 0, 0
79249, 6830029, 0, 0, 0
79999, 6834413, 0, 0, 0
80641, 6841021, 0, 0, 0
81249, 6832842, 0, 0, 0
81999, 6838954, 0, 0, 0
82641, 6834641, 0, 0, 0
83250, 6841263, 0, 0, 0
83999, 6835781, 0, 0, 0
84642, 6830382, 0, 0, 0
85249, 6840724, 0, 0, 0
85999, 6834858, 0, 0, 0
86642, 6839937, 0, 0, 0
87249, 6838495, 0, 0, 0
87999, 6838954, 0, 0, 0
88643, 6837267, 0, 0, 0
89249, 6830046, 0, 0, 0
89999, 6834858, 0, 0, 0
90644, 6840447, 0, 0, 0
91249, 6837950, 0, 0, 0
91999, 6832128, 0, 0, 0
92644, 6834604, 0, 0, 0
93249, 6837950, 0, 0, 0
94000, 6832128, 0, 0, 0
94645, 6842542, 0, 0, 0
95249, 6835708, 0, 0, 0
95999, 6830762, 0, 0, 0
96645, 6830365, 0, 0, 0
97249, 6832317, 0, 0, 0
97999, 6828945, 0, 0, 0
98646, 6834052, 0, 0, 0
99249, 6838553, 0, 0, 0
99999, 6828032, 0, 0, 0
100646, 6837217, 0, 0, 0
101250, 6835157, 0, 0, 0
101999, 6830312, 0, 0, 0
102647, 6828246, 0, 0, 0
103249, 6839707, 0, 0, 0
103999, 6834858, 0, 0, 0
104647, 6837728, 0, 0, 0
105249, 6839161, 0, 0, 0
105999, 6822570, 0, 0, 0
106648, 6830348, 0, 0, 0
107249, 6842569, 0, 0, 0
107999, 6834858, 0, 0, 0
108649, 6833503, 0, 0, 0
109249, 6836906, 0, 0, 0
109999, 6838954, 0, 0, 0
110649, 6832443, 0, 0, 0
111249, 6838613, 0, 0, 0
111999, 6836224, 0, 0, 0
112650, 6837169, 0, 0, 0
113249, 6836353, 0, 0, 0
113999, 6829397, 0, 0, 0
114650, 6836104, 0, 0, 0
115249, 6831225, 0, 0, 0
116000, 6834858, 0, 0, 0
116651, 6836104, 0, 0, 0
117249, 6832374, 0, 0, 0
117999, 6832128, 0, 0, 0
118651, 6836613, 0, 0, 0
119249, 6837511, 0, 0, 0
119999, 6834413, 0, 0, 0
120652, 6832416, 0, 0, 0
121249, 6835242, 0, 0, 0
121999, 6830762, 0, 0, 0
122652, 6832416, 0, 0, 0
123249, 6836402, 0, 0, 0
123999, 6834858, 0, 0, 0
124653, 6836061, 0, 0, 0
