749, 1487642, 0, 0, 0
1360, 3603868, 0, 0, 0
1862, 3606063, 0, 0, 0
2365, 3602948, 0, 0, 0
2867, 3605745, 0, 0, 0
3370, 3604613, 0, 0, 0
3999, 3602791, 0, 0, 0
4749, 3600186, 0, 0, 0
5363, 3602527, 0, 0, 0
5866, 3603617, 0, 0, 0
6368, 3603235, 0, 0, 0
6871, 3604988, 0, 0, 0
7373, 3602366, 0, 0, 0
7999, 3603571, 0, 0, 0
8749, 3602821, 0, 0, 0
9367, 3603585, 0, 0, 0
9869, 3601490, 0, 0, 0
10372, 3603490, 0, 0, 0
10874, 3603370, 0, 0, 0
11376, 3604342, 0, 0, 0
11999, 3600655, 0, 0, 0
12748, 3598002, 0, 0, 0
13370, 3596843, 0, 0, 0
13872, 3597091, 0, 0, 0
14375, 3599840, 0, 0, 0
14877, 3599752, 0, 0, 0
15380, 3598557, 0, 0, 0
15998, 3600233, 0, 0, 0
16749, 3599056, 0, 0, 0
17373, 3599455, 0, 0, 0
17876, 3598310, 0, 0, 0
18378, 3597442, 0, 0, 0
18881, 3598302, 0, 0, 0
19383, 3600709, 0, 0, 0
19999, 3596702, 0, 0, 0
20748, 3593447, 0, 0, 0
21377, 3594636, 0, 0, 0
21879, 3594573, 0, 0, 0
22382, 3595984, 0, 0, 0
22884, 3594509, 0, 0, 0
23387, 3598039, 0, 0, 0
23998, 3596870, 0, 0, 0
24749, 3595712, 0, 0, 0
25380, 3592316, 0, 0, 0
25883, 3598900, 0, 0, 0
26385, 3594286, 0, 0, 0
26888, 3596000, 0, 0, 0
27390, 3595952, 0, 0, 0
27999, 3595190, 0, 0, 0
28749, 3592037, 0, 0, 0
29384, 3597015, 0, 0, 0
29886, 3595107, 0, 0, 0
30389, 3598390, 0, 0, 0
30891, 3599171, 0, 0, 0
31394, 3599601, 0, 0, 0
31999, 3598743, 0, 0, 0
32749, 3597917, 0, 0, 0
33387, 3597993, 0, 0, 0
33890, 3600286, 0, 0, 0
34392, 3596095, 0, 0, 0
34895, 3599011, 0, 0, 0
35397, 3598446, 0, 0, 0
35999, 3599241, 0, 0, 0
36749, 3595162, 0, 0, 0
37391, 3600049, 0, 0, 0
37893, 3596573, 0, 0, 0
38395, 3601617, 0, 0, 0
38898, 3601330, 0, 0, 0
39400, 3601729, 0, 0, 0
39999, 3596060, 0, 0, 0
40748, 3595551, 0, 0, 0
41394, 3596024, 0, 0, 0
41896, 3598988, 0, 0, 0
42399, 3599346, 0, 0, 0
42901, 3596964, 0, 0, 0
43404, 3597322, 0, 0, 0
43998, 3598222, 0, 0, 0
44749, 3595226, 0, 0, 0
45397, 3597314, 0, 0, 0
45900, 3600749, 0, 0, 0
46402, 3598262, 0, 0, 0
46905, 3596055, 0, 0, 0
47407, 3594892, 0, 0, 0
47999, 3598409, 0, 0, 0
48749, 3597344, 0, 0, 0
49401, 3595373, 0, 0, 0
49903, 3599211, 0, 0, 0
50406, 3597434, 0, 0, 0
50908, 3597800, 0, 0, 0
51411, 3598884, 0, 0, 0
51999, 3596585, 0, 0, 0
52749, 3598782, 0, 0, 0
53404, 3598558, 0, 0, 0
53906, 3595832, 0, 0, 0
54409, 3601721, 0, 0, 0
54911, 3599617, 0, 0, 0
55414, 3596613, 0, 0, 0
55998, 3601164, 0, 0, 0
56749, 3599637, 0, 0, 0
57407, 3598006, 0, 0, 0
57910, 3597673, 0, 0, 0
58412, 3598063, 0, 0, 0
58915, 3597059, 0, 0, 0
59417, 3598788, 0, 0, 0
59999, 3598485, 0, 0, 0
60748, 3599279, 0, 0, 0
61411, 3597510, 0, 0, 0
61913, 3597195, 0, 0, 0
62416, 3595968, 0, 0, 0
62918, 3598509, 0, 0, 0
63421, 3598310, 0, 0, 0
63999, 3599820, 0, 0, 0
64749, 3597943, 0, 0, 0
65414, 3599590, 0, 0, 0
65917, 3599378, 0, 0, 0
66419, 3596900, 0, 0, 0
66922, 3597752, 0, 0, 0
67424, 3598000, 0, 0, 0
67999, 3598006, 0, 0, 0
68749, 3597509, 0, 0, 0
69418, 3596029, 0, 0, 0
69920, 3598127, 0, 0, 0
70423, 3600525, 0, 0, 0
70925, 3597816, 0, 0, 0
71428, 3599219, 0, 0, 0
71999, 3597162, 0, 0, 0
72749, 3594643, 0, 0, 0
73421, 3596517, 0, 0, 0
73924, 3594438, 0, 0, 0
74426, 3599306, 0, 0, 0
74929, 3600326, 0, 0, 0
75431, 3597673, 0, 0, 0
75999, 3602652, 0, 0, 0
76749, 3596970, 0, 0, 0
77425, 3598749, 0, 0, 0
77927, 3593147, 0, 0, 0
78430, 3592820, 0, 0, 0
78932, 3593784, 0, 0, 0
79434, 3594573, 0, 0, 0
79999, 3592829, 0, 0, 0
80749, 3589447, 0, 0, 0
81428, 3587658, 0, 0, 0
81930, 3589115, 0, 0, 0
82433, 3588916, 0, 0, 0
82935, 3590247, 0, 0, 0
83438, 3588549, 0, 0, 0
83998, 3588842, 0, 0, 0
84749, 3588096, 0, 0, 0
85431, 3590310, 0, 0, 0
85934, 3587171, 0, 0, 0
86436, 3591545, 0, 0, 0
86939, 3588844, 0, 0, 0
87441, 3586932, 0, 0, 0
87999, 3588926, 0, 0, 0
88749, 3586453, 0, 0, 0
89435, 3586575, 0, 0, 0
89937, 3588302, 0, 0, 0
90440, 3588278, 0, 0, 0
90942, 3589298, 0, 0, 0
91445, 3592191, 0, 0, 0
91999, 3589090, 0, 0, 0
92749, 3588251, 0, 0, 0
93438, 3589602, 0, 0, 0
93940, 3590286, 0, 0, 0
94443, 3587011, 0, 0, 0
94945, 3590597, 0, 0, 0
95448, 3588398, 0, 0, 0
95998, 3590436, 0, 0, 0
96749, 3588944, 0, 0, 0
97441, 3588543, 0, 0, 0
97944, 3586175, 0, 0, 0
98446, 3588980, 0, 0, 0
98949, 3586756, 0, 0, 0
99451, 3588820, 0, 0, 0
99999, 3589199, 0, 0, 0
100748, 3587327, 0, 0, 0
101445, 3586275, 0, 0, 0
101947, 3590247, 0, 0, 0
102450, 3586143, 0, 0, 0
102952, 3588557, 0, 0, 0
103455, 3589952, 0, 0, 0
103999, 3591044, 0, 0, 0
104749, 3589415, 0, 0, 0
105448, 3588532, 0, 0, 0
105951, 3589235, 0, 0, 0
106453, 3587537, 0, 0, 0
106956, 3589498, 0, 0, 0
107458, 3593561, 0, 0, 0
107999, 3591688, 0, 0, 0
108749, 3593765, 0, 0, 0
109452, 3592353, 0, 0, 0
109954, 3593147, 0, 0, 0
110456, 3594509, 0, 0, 0
110959, 3593800, 0, 0, 0
111461, 3595745, 0, 0, 0
111999, 3596990, 0, 0, 0
112748, 3592897, 0, 0, 0
113455, 3592798, 0, 0, 0
113957, 3592310, 0, 0, 0
114460, 3591960, 0, 0, 0
114962, 3593139, 0, 0, 0
115465, 3592796, 0, 0, 0
115999, 3594921, 0, 0, 0
116749, 3592133, 0, 0, 0
117458, 3592519, 0, 0, 0
117961, 3594079, 0, 0, 0
118463, 3594183, 0, 0, 0
118966, 3589992, 0, 0, 0
119468, 3592876, 0, 0, 0
119999, 3594256, 0, 0, 0
120749, 3593365, 0, 0, 0
121462, 3595168, 0, 0, 0
121964, 3591713, 0, 0, 0
122466, 3592454, 0, 0, 0
122969, 3591928, 0, 0, 0
123471, 3593250, 0, 0, 0
123999, 3591772, 0, 0, 0
124748, 3591727, 0, 0, 0
125465, 3593916, 0, 0, 0
125967, 3593027, 0, 0, 0
126470, 3593179, 0, 0, 0
126972, 3594286, 0, 0, 0
127475, 3592000, 0, 0, 0
127998, 3594516, 0, 0, 0
128749, 3590688, 0, 0, 0
129468, 3593707, 0, 0, 0
129971, 3592749, 0, 0, 0
130473, 3592924, 0, 0, 0
130976, 3589992, 0, 0, 0
131478, 3592350, 0, 0, 0
131999, 3592400, 0, 0, 0
132749, 3593381, 0, 0, 0
133472, 3593490, 0, 0, 0
133974, 3595864, 0, 0, 0
134476, 3597721, 0, 0, 0
134979, 3599274, 0, 0, 0
135481, 3599505, 0, 0, 0
135999, 3599257, 0, 0, 0
136748, 3595834, 0, 0, 0
137475, 3596451, 0, 0, 0
137977, 3598055, 0, 0, 0
138480, 3598589, 0, 0, 0
138982, 3599410, 0, 0, 0
139485, 3597067, 0, 0, 0
139999, 3597673, 0, 0, 0
140749, 3595732, 0, 0, 0
141478, 3596515, 0, 0, 0
141981, 3599681, 0, 0, 0
142483, 3601521, 0, 0, 0
142986, 3597784, 0, 0, 0
143488, 3600039, 0, 0, 0
143999, 3596619, 0, 0, 0
144749, 3597328, 0, 0, 0
145482, 3597431, 0, 0, 0
145984, 3596804, 0, 0, 0
146486, 3600430, 0, 0, 0
146989, 3597474, 0, 0, 0
147491, 3598087, 0, 0, 0
147999, 3598319, 0, 0, 0
148748, 3596806, 0, 0, 0
149485, 3597902, 0, 0, 0
149987, 3604892, 0, 0, 0
150490, 3596637, 0, 0, 0
150992, 3598103, 0, 0, 0
151495, 3601529, 0, 0, 0
151998, 3597741, 0, 0, 0
152749, 3597072, 0, 0, 0
153488, 3596849, 0, 0, 0
153991, 3597745, 0, 0, 0
154493, 3594932, 0, 0, 0
154996, 3592231, 0, 0, 0
155498, 3592828, 0, 0, 0
156249, 3594826, 0, 0, 0
156991, 3593396, 0, 0, 0
157493, 3594119, 0, 0, 0
157996, 3592557, 0, 0, 0
158498, 3592637, 0, 0, 0
159001, 3589211, 0, 0, 0
159749, 3586898, 0, 0, 0
160494, 3585408, 0, 0, 0
160996, 3596932, 0, 0, 0
161498, 3594972, 0, 0, 0
162001, 3592406, 0, 0, 0
162503, 3593019, 0, 0, 0
163249, 3594448, 0, 0, 0
163996, 3591710, 0, 0, 0
164499, 3593697, 0, 0, 0
165001, 3588533, 0, 0, 0
165504, 3585601, 0, 0, 0
166006, 3588358, 0, 0, 0
166748, 3586684, 0, 0, 0
167499, 3588400, 0, 0, 0
168001, 3589856, 0, 0, 0
168504, 3585928, 0, 0, 0
169006, 3590135, 0, 0, 0
169509, 3586095, 0, 0, 0
170249, 3589227, 0, 0, 0
170999, 3587391, 0, 0, 0
171504, 3586835, 0, 0, 0
172006, 3585896, 0, 0, 0
172509, 3585490, 0, 0, 0
173011, 3583880, 0, 0, 0
173749, 3583310, 0, 0, 0
174499, 3584645, 0, 0, 0
175007, 3584315, 0, 0, 0
175509, 3579378, 0, 0, 0
176011, 3582717, 0, 0, 0
176514, 3584772, 0, 0, 0
177248, 3583743, 0, 0, 0
177999, 3583882, 0, 0, 0
178509, 3578447, 0, 0, 0
179012, 3577266, 0, 0, 0
179514, 3579139, 0, 0, 0
180016, 3577314, 0, 0, 0
180749, 3577939, 0, 0, 0
181498, 3576747, 0, 0, 0
182012, 3578799, 0, 0, 0
182514, 3582111, 0, 0, 0
183017, 3577099, 0, 0, 0
183519, 3580278, 0, 0, 0
184249, 3579440, 0, 0, 0
184999, 3583093, 0, 0, 0
185514, 3578236, 0, 0, 0
186017, 3580565, 0, 0, 0
186519, 3579227, 0, 0, 0
187022, 3578796, 0, 0, 0
187749, 3579884, 0, 0, 0
188499, 3576213, 0, 0, 0
189017, 3580478, 0, 0, 0
189519, 3578573, 0, 0, 0
190022, 3579394, 0, 0, 0
190524, 3581059, 0, 0, 0
191249, 3578469, 0, 0, 0
191999, 3577722, 0, 0, 0
192520, 3577623, 0, 0, 0
193022, 3581633, 0, 0, 0
193525, 3578637, 0, 0, 0
